observation_id,access,user_id,specie_id,specie_name,location_id,location_name,latitude,longitude,resource_id,resource_secondary_id,measurement_id,trait_id,trait_name,standard_id,standard_unit,methodology_id,methodology_name,value,value_type,precision,precision_type,precision_upper,replicates,notes
116962,1,10,16,Acropora abrolhosensis,409,Indo-Pacific (unspecified),0.0,160.0,18,,137349,91,Depth upper,9,m,,,1,raw_value,,,,,
117061,1,10,16,Acropora abrolhosensis,2,Great Barrier Reef (GBR),-17.832374,146.821289,19,,137448,92,Depth lower,9,m,,,40,raw_value,,,,,
117960,1,10,16,Acropora abrolhosensis,409,Indo-Pacific (unspecified),0.0,160.0,724,,138347,92,Depth lower,9,m,,,30,raw_value,,,,,
115715,1,10,16,Acropora abrolhosensis,1,Global estimate,,,11,,136102,92,Depth lower,9,m,,,18,group_opinion,,,,,
115716,1,10,16,Acropora abrolhosensis,1,Global estimate,,,11,,136103,91,Depth upper,9,m,,,2,group_opinion,,,,,
115717,1,10,17,Acropora abrotanoides,1,Global estimate,,,11,,136104,92,Depth lower,9,m,,,15,group_opinion,,,,,
115718,1,10,17,Acropora abrotanoides,1,Global estimate,,,11,,136105,91,Depth upper,9,m,,,0,group_opinion,,,,,
117961,1,10,17,Acropora abrotanoides,409,Indo-Pacific (unspecified),0.0,160.0,724,,138348,92,Depth lower,9,m,,,26,raw_value,,,,,
116963,1,10,17,Acropora abrotanoides,409,Indo-Pacific (unspecified),0.0,160.0,18,,137350,91,Depth upper,9,m,,,1,raw_value,,,,,
116964,1,10,18,Acropora aculeus,409,Indo-Pacific (unspecified),0.0,160.0,18,,137351,91,Depth upper,9,m,,,1,raw_value,,,,,
117101,1,10,18,Acropora aculeus,413,Big Broadhurt Reef,-18.902,147.734,20,,137488,91,Depth upper,9,m,,,7,raw_value,,,,,
115720,1,10,18,Acropora aculeus,1,Global estimate,,,11,,136107,91,Depth upper,9,m,,,5,group_opinion,,,,,
117100,1,10,18,Acropora aculeus,413,Big Broadhurt Reef,-18.902,147.734,20,,137487,91,Depth upper,9,m,,,4,raw_value,,,,,
117099,1,10,18,Acropora aculeus,413,Big Broadhurt Reef,-18.902,147.734,20,,137486,92,Depth lower,9,m,,,28,raw_value,,,,,
117098,1,10,18,Acropora aculeus,413,Big Broadhurt Reef,-18.902,147.734,20,,137485,92,Depth lower,9,m,,,12,raw_value,,,,,
117062,1,10,18,Acropora aculeus,2,Great Barrier Reef (GBR),-17.832374,146.821289,19,,137449,92,Depth lower,9,m,,,60,raw_value,,,,,
115719,1,10,18,Acropora aculeus,1,Global estimate,,,11,,136106,92,Depth lower,9,m,,,35,group_opinion,,,,,
117962,1,10,18,Acropora aculeus,409,Indo-Pacific (unspecified),0.0,160.0,724,,138349,92,Depth lower,9,m,,,52,raw_value,,,,,
116965,1,10,19,Acropora acuminata,409,Indo-Pacific (unspecified),0.0,160.0,18,,137352,91,Depth upper,9,m,,,1,raw_value,,,,,
117963,1,10,19,Acropora acuminata,409,Indo-Pacific (unspecified),0.0,160.0,724,,138350,92,Depth lower,9,m,,,25,raw_value,,,,,
115721,1,10,19,Acropora acuminata,1,Global estimate,,,11,,136108,92,Depth lower,9,m,,,20,group_opinion,,,,,
115722,1,10,19,Acropora acuminata,1,Global estimate,,,11,,136109,91,Depth upper,9,m,,,5,group_opinion,,,,,
117761,1,10,20,Acropora akajimensis,1,Global estimate,,,296,24,138148,91,Depth upper,9,m,,,0.5,group_opinion,,,,,
117762,1,10,20,Acropora akajimensis,1,Global estimate,,,296,24,138149,92,Depth lower,9,m,,,20,group_opinion,,,,,
116966,1,10,20,Acropora akajimensis,409,Indo-Pacific (unspecified),0.0,160.0,18,,137353,91,Depth upper,9,m,,,1,raw_value,,,,,
117964,1,10,21,Acropora anthocercis,409,Indo-Pacific (unspecified),0.0,160.0,724,,138351,92,Depth lower,9,m,,,25,raw_value,,,,,
115724,1,10,21,Acropora anthocercis,1,Global estimate,,,11,,136111,91,Depth upper,9,m,,,5,group_opinion,,,,,
116967,1,10,21,Acropora anthocercis,409,Indo-Pacific (unspecified),0.0,160.0,18,,137354,91,Depth upper,9,m,,,1,raw_value,,,,,
115723,1,10,21,Acropora anthocercis,1,Global estimate,,,11,,136110,92,Depth lower,9,m,,,10,group_opinion,,,,,
115726,1,10,22,Acropora appressa,1,Global estimate,,,11,,136113,91,Depth upper,9,m,,,1,group_opinion,,,,,
115725,1,10,22,Acropora appressa,1,Global estimate,,,11,,136112,92,Depth lower,9,m,,,15,group_opinion,,,,,
115727,1,10,23,Acropora arabensis,1,Global estimate,,,11,,136114,92,Depth lower,9,m,,,12,group_opinion,,,,,
116968,1,10,23,Acropora arabensis,409,Indo-Pacific (unspecified),0.0,160.0,18,,137355,91,Depth upper,9,m,,,1,raw_value,,,,,
115728,1,10,23,Acropora arabensis,1,Global estimate,,,11,,136115,91,Depth upper,9,m,,,0.5,group_opinion,,,,,
117965,1,10,23,Acropora arabensis,409,Indo-Pacific (unspecified),0.0,160.0,724,,138352,92,Depth lower,9,m,,,10,raw_value,,,,,
115729,1,10,24,Acropora aspera,1,Global estimate,,,11,,136116,92,Depth lower,9,m,,,5,group_opinion,,,,,
117966,1,10,24,Acropora aspera,409,Indo-Pacific (unspecified),0.0,160.0,724,,138353,92,Depth lower,9,m,,,15,raw_value,,,,,
116969,1,10,24,Acropora aspera,409,Indo-Pacific (unspecified),0.0,160.0,18,,137356,91,Depth upper,9,m,,,1,raw_value,,,,,
117103,1,10,24,Acropora aspera,413,Big Broadhurt Reef,-18.902,147.734,20,,137490,91,Depth upper,9,m,,,0,raw_value,,,,,
117102,1,10,24,Acropora aspera,413,Big Broadhurt Reef,-18.902,147.734,20,,137489,92,Depth lower,9,m,,,8,raw_value,,,,,
115730,1,10,24,Acropora aspera,1,Global estimate,,,11,,136117,91,Depth upper,9,m,,,0,group_opinion,,,,,
117063,1,10,25,Acropora austera,2,Great Barrier Reef (GBR),-17.832374,146.821289,19,,137450,92,Depth lower,9,m,,,40,raw_value,,,,,
116970,1,10,25,Acropora austera,409,Indo-Pacific (unspecified),0.0,160.0,18,,137357,91,Depth upper,9,m,,,1,raw_value,,,,,
117104,1,10,25,Acropora austera,413,Big Broadhurt Reef,-18.902,147.734,20,,137491,92,Depth lower,9,m,,,9,raw_value,,,,,
115731,1,10,25,Acropora austera,1,Global estimate,,,11,,136118,92,Depth lower,9,m,,,20,group_opinion,,,,,
115732,1,10,25,Acropora austera,1,Global estimate,,,11,,136119,91,Depth upper,9,m,,,0.5,group_opinion,,,,,
117967,1,10,25,Acropora austera,409,Indo-Pacific (unspecified),0.0,160.0,724,,138354,92,Depth lower,9,m,,,30,raw_value,,,,,
117105,1,10,25,Acropora austera,413,Big Broadhurt Reef,-18.902,147.734,20,,137492,91,Depth upper,9,m,,,7,raw_value,,,,,
115733,1,10,26,Acropora awi,1,Global estimate,,,11,,136120,92,Depth lower,9,m,,,5,group_opinion,,,,,
115734,1,10,26,Acropora awi,1,Global estimate,,,11,,136121,91,Depth upper,9,m,,,0,group_opinion,,,,,
117968,1,10,26,Acropora awi,409,Indo-Pacific (unspecified),0.0,160.0,724,,138355,92,Depth lower,9,m,,,20,raw_value,,,,,
115736,1,10,27,Acropora azurea,1,Global estimate,,,11,,136123,91,Depth upper,9,m,,,1,group_opinion,,,,,
115735,1,10,27,Acropora azurea,1,Global estimate,,,11,,136122,92,Depth lower,9,m,,,10,group_opinion,,,,,
117969,1,10,28,Acropora batunai,409,Indo-Pacific (unspecified),0.0,160.0,724,,138356,92,Depth lower,9,m,,,44,raw_value,,,,,
115738,1,10,28,Acropora batunai,1,Global estimate,,,11,,136125,91,Depth upper,9,m,,,1,group_opinion,,,,,
115737,1,10,28,Acropora batunai,1,Global estimate,,,11,,136124,92,Depth lower,9,m,,,45,group_opinion,,,,,
116971,1,10,29,Acropora bifurcata,409,Indo-Pacific (unspecified),0.0,160.0,18,,137358,91,Depth upper,9,m,,,1,raw_value,,,,,
117764,1,10,29,Acropora bifurcata,1,Global estimate,,,296,24,138151,92,Depth lower,9,m,,,25,group_opinion,,,,,
117763,1,10,29,Acropora bifurcata,1,Global estimate,,,296,24,138150,91,Depth upper,9,m,,,1,group_opinion,,,,,
116972,1,10,32,Acropora bushyensis,409,Indo-Pacific (unspecified),0.0,160.0,18,,137359,91,Depth upper,9,m,,,1,raw_value,,,,,
115739,1,10,32,Acropora bushyensis,1,Global estimate,,,11,,136126,92,Depth lower,9,m,,,5,group_opinion,,,,,
115740,1,10,32,Acropora bushyensis,1,Global estimate,,,11,,136127,91,Depth upper,9,m,,,0,group_opinion,,,,,
117970,1,10,32,Acropora bushyensis,409,Indo-Pacific (unspecified),0.0,160.0,724,,138357,92,Depth lower,9,m,,,3.5,raw_value,,,,,
117064,1,10,33,Acropora cardenae,2,Great Barrier Reef (GBR),-17.832374,146.821289,19,,137451,92,Depth lower,9,m,,,55,raw_value,,,,,
117293,1,10,33,Acropora cardenae,2,Great Barrier Reef (GBR),-17.832374,146.821289,287,,137680,92,Depth lower,9,m,,,60,raw_value,,,,,
117971,1,10,34,Acropora carduus,409,Indo-Pacific (unspecified),0.0,160.0,724,,138358,92,Depth lower,9,m,,,40,raw_value,,,,,
115742,1,10,34,Acropora carduus,1,Global estimate,,,11,,136129,91,Depth upper,9,m,,,3,group_opinion,,,,,
115741,1,10,34,Acropora carduus,1,Global estimate,,,11,,136128,92,Depth lower,9,m,,,50,group_opinion,,,,,
117065,1,10,34,Acropora carduus,2,Great Barrier Reef (GBR),-17.832374,146.821289,19,,137452,92,Depth lower,9,m,,,40,raw_value,,,,,
117107,1,10,34,Acropora carduus,413,Big Broadhurt Reef,-18.902,147.734,20,,137494,91,Depth upper,9,m,,,5,raw_value,,,,,
117106,1,10,34,Acropora carduus,413,Big Broadhurt Reef,-18.902,147.734,20,,137493,92,Depth lower,9,m,,,15,raw_value,,,,,
115743,1,10,35,Acropora caroliniana,1,Global estimate,,,11,,136130,92,Depth lower,9,m,,,25,group_opinion,,,,,
117972,1,10,35,Acropora caroliniana,409,Indo-Pacific (unspecified),0.0,160.0,724,,138359,92,Depth lower,9,m,,,40,raw_value,,,,,
117066,1,10,35,Acropora caroliniana,2,Great Barrier Reef (GBR),-17.832374,146.821289,19,,137453,92,Depth lower,9,m,,,40,raw_value,,,,,
115744,1,10,35,Acropora caroliniana,1,Global estimate,,,11,,136131,91,Depth upper,9,m,,,10,group_opinion,,,,,
117109,1,10,36,Acropora cerealis,413,Big Broadhurt Reef,-18.902,147.734,20,,137496,91,Depth upper,9,m,,,4,raw_value,,,,,
117067,1,10,36,Acropora cerealis,2,Great Barrier Reef (GBR),-17.832374,146.821289,19,,137454,92,Depth lower,9,m,,,40,raw_value,,,,,
115745,1,10,36,Acropora cerealis,1,Global estimate,,,11,,136132,92,Depth lower,9,m,,,20,group_opinion,,,,,
117973,1,10,36,Acropora cerealis,409,Indo-Pacific (unspecified),0.0,160.0,724,,138360,92,Depth lower,9,m,,,40,raw_value,,,,,
115746,1,10,36,Acropora cerealis,1,Global estimate,,,11,,136133,91,Depth upper,9,m,,,3,group_opinion,,,,,
117108,1,10,36,Acropora cerealis,413,Big Broadhurt Reef,-18.902,147.734,20,,137495,92,Depth lower,9,m,,,29,raw_value,,,,,
116973,1,10,36,Acropora cerealis,409,Indo-Pacific (unspecified),0.0,160.0,18,,137360,91,Depth upper,9,m,,,1,raw_value,,,,,
117314,1,10,36,Acropora cerealis,189,La Reunion,-21.125885,55.52236,288,,137701,91,Depth upper,9,m,,,2,raw_value,,,,,
117313,1,10,36,Acropora cerealis,189,La Reunion,-21.125885,55.52236,288,,137700,92,Depth lower,9,m,,,2,raw_value,,,,,
116889,1,10,37,Acropora cervicornis,47,Jamaica,18.13265,-77.29588889,16,,137276,91,Depth upper,9,m,,,0,raw_value,,,,,
116888,1,10,37,Acropora cervicornis,47,Jamaica,18.13265,-77.29588889,16,,137275,92,Depth lower,9,m,,,50,raw_value,,,,,
115747,1,10,37,Acropora cervicornis,1,Global estimate,,,11,,136134,92,Depth lower,9,m,,,60,group_opinion,,,,,
115748,1,10,37,Acropora cervicornis,1,Global estimate,,,11,,136135,91,Depth upper,9,m,,,0.5,group_opinion,,,,,
117974,1,10,37,Acropora cervicornis,351,Caribbean,15.45368,-74.750977,724,,138361,92,Depth lower,9,m,,,10,raw_value,,,,,
117068,1,10,38,Acropora chesterfieldensis,2,Great Barrier Reef (GBR),-17.832374,146.821289,19,,137455,92,Depth lower,9,m,,,40,raw_value,,,,,
115750,1,10,38,Acropora chesterfieldensis,1,Global estimate,,,11,,136137,91,Depth upper,9,m,,,3,group_opinion,,,,,
115749,1,10,38,Acropora chesterfieldensis,1,Global estimate,,,11,,136136,92,Depth lower,9,m,,,20,group_opinion,,,,,
117975,1,10,38,Acropora chesterfieldensis,409,Indo-Pacific (unspecified),0.0,160.0,724,,138362,92,Depth lower,9,m,,,27,raw_value,,,,,
117069,1,10,39,Acropora clathrata,2,Great Barrier Reef (GBR),-17.832374,146.821289,19,,137456,92,Depth lower,9,m,,,40,raw_value,,,,,
117976,1,10,39,Acropora clathrata,409,Indo-Pacific (unspecified),0.0,160.0,724,,138363,92,Depth lower,9,m,,,30,raw_value,,,,,
117316,1,10,39,Acropora clathrata,189,La Reunion,-21.125885,55.52236,288,,137703,91,Depth upper,9,m,,,6,raw_value,,,,,
117110,1,10,39,Acropora clathrata,413,Big Broadhurt Reef,-18.902,147.734,20,,137497,92,Depth lower,9,m,,,9,raw_value,,,,,
117111,1,10,39,Acropora clathrata,413,Big Broadhurt Reef,-18.902,147.734,20,,137498,91,Depth upper,9,m,,,1,raw_value,,,,,
117315,1,10,39,Acropora clathrata,189,La Reunion,-21.125885,55.52236,288,,137702,92,Depth lower,9,m,,,30,raw_value,,,,,
116974,1,10,39,Acropora clathrata,409,Indo-Pacific (unspecified),0.0,160.0,18,,137361,91,Depth upper,9,m,,,1,raw_value,,,,,
117766,1,10,40,Acropora convexa,1,Global estimate,,,296,24,138153,92,Depth lower,9,m,,,20,group_opinion,,,,,
117765,1,10,40,Acropora convexa,1,Global estimate,,,296,24,138152,91,Depth upper,9,m,,,1,group_opinion,,,,,
116975,1,10,41,Acropora cophodactyla,409,Indo-Pacific (unspecified),0.0,160.0,18,,137362,91,Depth upper,9,m,,,1,raw_value,,,,,
117768,1,10,41,Acropora cophodactyla,1,Global estimate,,,296,24,138155,92,Depth lower,9,m,,,12,group_opinion,,,,,
117767,1,10,41,Acropora cophodactyla,1,Global estimate,,,296,24,138154,91,Depth upper,9,m,,,0,group_opinion,,,,,
116976,1,10,42,Acropora copiosa,409,Indo-Pacific (unspecified),0.0,160.0,18,,137363,91,Depth upper,9,m,,,1,raw_value,,,,,
117902,1,10,45,Acropora cylindrica,1,Global estimate,,,296,24,138289,91,Depth upper,9,m,,,0,group_opinion,,,,,
117903,1,10,45,Acropora cylindrica,1,Global estimate,,,296,24,138290,92,Depth lower,9,m,,,12,group_opinion,,,,,
115751,1,10,46,Acropora cytherea,1,Global estimate,,,11,,136138,92,Depth lower,9,m,,,25,group_opinion,,,,,
117317,1,10,46,Acropora cytherea,189,La Reunion,-21.125885,55.52236,288,,137704,92,Depth lower,9,m,,,2,raw_value,,,,,
117112,1,10,46,Acropora cytherea,413,Big Broadhurt Reef,-18.902,147.734,20,,137499,92,Depth lower,9,m,,,10,raw_value,,,,,
117113,1,10,46,Acropora cytherea,413,Big Broadhurt Reef,-18.902,147.734,20,,137500,91,Depth upper,9,m,,,1,raw_value,,,,,
116874,1,10,46,Acropora cytherea,123,Johnston Atoll,16.7473,-169.5093167,12,,137261,92,Depth lower,9,m,,,67,raw_value,,,,,
117977,1,10,46,Acropora cytherea,409,Indo-Pacific (unspecified),0.0,160.0,724,,138364,92,Depth lower,9,m,,,38.5,raw_value,,,,,
116875,1,10,46,Acropora cytherea,123,Johnston Atoll,16.7473,-169.5093167,12,,137262,91,Depth upper,9,m,,,46,raw_value,,,,,
117318,1,10,46,Acropora cytherea,189,La Reunion,-21.125885,55.52236,288,,137705,91,Depth upper,9,m,,,2,raw_value,,,,,
115752,1,10,46,Acropora cytherea,1,Global estimate,,,11,,136139,91,Depth upper,9,m,,,3,group_opinion,,,,,
117070,1,10,46,Acropora cytherea,2,Great Barrier Reef (GBR),-17.832374,146.821289,19,,137457,92,Depth lower,9,m,,,38,raw_value,,,,,
116977,1,10,46,Acropora cytherea,409,Indo-Pacific (unspecified),0.0,160.0,18,,137364,91,Depth upper,9,m,,,1,raw_value,,,,,
115753,1,10,47,Acropora dendrum,1,Global estimate,,,11,,136140,92,Depth lower,9,m,,,20,group_opinion,,,,,
115754,1,10,47,Acropora dendrum,1,Global estimate,,,11,,136141,91,Depth upper,9,m,,,5,group_opinion,,,,,
116978,1,10,47,Acropora dendrum,409,Indo-Pacific (unspecified),0.0,160.0,18,,137365,91,Depth upper,9,m,,,1,raw_value,,,,,
115756,1,10,48,Acropora derawanensis,1,Global estimate,,,11,,136143,91,Depth upper,9,m,,,10,group_opinion,,,,,
115755,1,10,48,Acropora derawanensis,1,Global estimate,,,11,,136142,92,Depth lower,9,m,,,25,group_opinion,,,,,
117978,1,10,48,Acropora derawanensis,409,Indo-Pacific (unspecified),0.0,160.0,724,,138365,92,Depth lower,9,m,,,30,raw_value,,,,,
117979,1,10,49,Acropora desalwii,409,Indo-Pacific (unspecified),0.0,160.0,724,,138366,92,Depth lower,9,m,,,35,raw_value,,,,,
115758,1,10,49,Acropora desalwii,1,Global estimate,,,11,,136145,91,Depth upper,9,m,,,10,group_opinion,,,,,
115757,1,10,49,Acropora desalwii,1,Global estimate,,,11,,136144,92,Depth lower,9,m,,,30,group_opinion,,,,,
117320,1,10,50,Acropora digitifera,189,La Reunion,-21.125885,55.52236,288,,137707,91,Depth upper,9,m,,,2,raw_value,,,,,
117980,1,10,50,Acropora digitifera,409,Indo-Pacific (unspecified),0.0,160.0,724,,138367,92,Depth lower,9,m,,,22,raw_value,,,,,
116979,1,10,50,Acropora digitifera,409,Indo-Pacific (unspecified),0.0,160.0,18,,137366,91,Depth upper,9,m,,,1,raw_value,,,,,
117114,1,10,50,Acropora digitifera,413,Big Broadhurt Reef,-18.902,147.734,20,,137501,92,Depth lower,9,m,,,1,raw_value,,,,,
117319,1,10,50,Acropora digitifera,189,La Reunion,-21.125885,55.52236,288,,137706,92,Depth lower,9,m,,,10,raw_value,,,,,
117115,1,10,50,Acropora digitifera,413,Big Broadhurt Reef,-18.902,147.734,20,,137502,91,Depth upper,9,m,,,0,raw_value,,,,,
115759,1,10,50,Acropora digitifera,1,Global estimate,,,11,,136146,92,Depth lower,9,m,,,12,group_opinion,,,,,
115760,1,10,50,Acropora digitifera,1,Global estimate,,,11,,136147,91,Depth upper,9,m,,,0,group_opinion,,,,,
117117,1,10,51,Acropora divaricata,413,Big Broadhurt Reef,-18.902,147.734,20,,137504,91,Depth upper,9,m,,,6,raw_value,,,,,
117116,1,10,51,Acropora divaricata,413,Big Broadhurt Reef,-18.902,147.734,20,,137503,92,Depth lower,9,m,,,11,raw_value,,,,,
115762,1,10,51,Acropora divaricata,1,Global estimate,,,11,,136149,91,Depth upper,9,m,,,5,group_opinion,,,,,
115761,1,10,51,Acropora divaricata,1,Global estimate,,,11,,136148,92,Depth lower,9,m,,,25,group_opinion,,,,,
117981,1,10,51,Acropora divaricata,409,Indo-Pacific (unspecified),0.0,160.0,724,,138368,92,Depth lower,9,m,,,24,raw_value,,,,,
116980,1,10,51,Acropora divaricata,409,Indo-Pacific (unspecified),0.0,160.0,18,,137367,91,Depth upper,9,m,,,1,raw_value,,,,,
116981,1,10,52,Acropora donei,409,Indo-Pacific (unspecified),0.0,160.0,18,,137368,91,Depth upper,9,m,,,1,raw_value,,,,,
115764,1,10,52,Acropora donei,1,Global estimate,,,11,,136151,91,Depth upper,9,m,,,5,group_opinion,,,,,
117071,1,10,52,Acropora donei,2,Great Barrier Reef (GBR),-17.832374,146.821289,19,,137458,92,Depth lower,9,m,,,45,raw_value,,,,,
117982,1,10,52,Acropora donei,409,Indo-Pacific (unspecified),0.0,160.0,724,,138369,92,Depth lower,9,m,,,45,raw_value,,,,,
115763,1,10,52,Acropora donei,1,Global estimate,,,11,,136150,92,Depth lower,9,m,,,20,group_opinion,,,,,
115766,1,10,53,Acropora downingi,1,Global estimate,,,11,,136153,91,Depth upper,9,m,,,1,group_opinion,,,,,
117983,1,10,53,Acropora downingi,409,Indo-Pacific (unspecified),0.0,160.0,724,,138370,92,Depth lower,9,m,,,10,raw_value,,,,,
115765,1,10,53,Acropora downingi,1,Global estimate,,,11,,136152,92,Depth lower,9,m,,,10,group_opinion,,,,,
116982,1,10,53,Acropora downingi,409,Indo-Pacific (unspecified),0.0,160.0,18,,137369,91,Depth upper,9,m,,,1,raw_value,,,,,
117072,1,10,54,Acropora echinata,2,Great Barrier Reef (GBR),-17.832374,146.821289,19,,137459,92,Depth lower,9,m,,,60,raw_value,,,,,
117984,1,10,54,Acropora echinata,409,Indo-Pacific (unspecified),0.0,160.0,724,,138371,92,Depth lower,9,m,,,40,raw_value,,,,,
115767,1,10,54,Acropora echinata,1,Global estimate,,,11,,136154,92,Depth lower,9,m,,,25,group_opinion,,,,,
115768,1,10,54,Acropora echinata,1,Global estimate,,,11,,136155,91,Depth upper,9,m,,,8,group_opinion,,,,,
116983,1,10,55,Acropora efflorescens,409,Indo-Pacific (unspecified),0.0,160.0,18,,137370,91,Depth upper,9,m,,,1,raw_value,,,,,
117769,1,10,55,Acropora efflorescens,1,Global estimate,,,296,24,138156,91,Depth upper,9,m,,,10,group_opinion,,,,,
117770,1,10,55,Acropora efflorescens,1,Global estimate,,,296,24,138157,92,Depth lower,9,m,,,40,group_opinion,,,,,
117073,1,10,56,Acropora elegans,2,Great Barrier Reef (GBR),-17.832374,146.821289,19,,137460,92,Depth lower,9,m,,,55,raw_value,,,,,
115769,1,10,56,Acropora elegans,1,Global estimate,,,11,,136156,92,Depth lower,9,m,,,60,group_opinion,,,,,
115770,1,10,56,Acropora elegans,1,Global estimate,,,11,,136157,91,Depth upper,9,m,,,30,group_opinion,,,,,
117985,1,10,56,Acropora elegans,409,Indo-Pacific (unspecified),0.0,160.0,724,,138372,92,Depth lower,9,m,,,40,raw_value,,,,,
117771,1,10,57,Acropora elegantula,1,Global estimate,,,296,24,138158,91,Depth upper,9,m,,,2,group_opinion,,,,,
117772,1,10,57,Acropora elegantula,1,Global estimate,,,296,24,138159,92,Depth lower,9,m,,,20,group_opinion,,,,,
117074,1,10,59,Acropora elseyi,2,Great Barrier Reef (GBR),-17.832374,146.821289,19,,137461,92,Depth lower,9,m,,,34,raw_value,,,,,
117536,1,10,59,Acropora elseyi,188,"Moorea, French Polynesia",-17.53144,-149.831543,289,,137923,91,Depth upper,9,m,,,5,raw_value,,,,,
117986,1,10,59,Acropora elseyi,409,Indo-Pacific (unspecified),0.0,160.0,724,,138373,92,Depth lower,9,m,,,28,raw_value,,,,,
117118,1,10,59,Acropora elseyi,413,Big Broadhurt Reef,-18.902,147.734,20,,137505,92,Depth lower,9,m,,,1,raw_value,,,,,
116984,1,10,59,Acropora elseyi,409,Indo-Pacific (unspecified),0.0,160.0,18,,137371,91,Depth upper,9,m,,,1,raw_value,,,,,
117535,1,10,59,Acropora elseyi,188,"Moorea, French Polynesia",-17.53144,-149.831543,289,,137922,92,Depth lower,9,m,,,35,raw_value,,,,,
117119,1,10,59,Acropora elseyi,413,Big Broadhurt Reef,-18.902,147.734,20,,137506,91,Depth upper,9,m,,,0,raw_value,,,,,
115772,1,10,60,Acropora eurystoma,1,Global estimate,,,11,,136159,91,Depth upper,9,m,,,5,group_opinion,,,,,
116985,1,10,60,Acropora eurystoma,409,Indo-Pacific (unspecified),0.0,160.0,18,,137372,91,Depth upper,9,m,,,1,raw_value,,,,,
115771,1,10,60,Acropora eurystoma,1,Global estimate,,,11,,136158,92,Depth lower,9,m,,,26,group_opinion,,,,,
116986,1,10,61,Acropora exquisita,409,Indo-Pacific (unspecified),0.0,160.0,18,,137373,91,Depth upper,9,m,,,1,raw_value,,,,,
117773,1,10,61,Acropora exquisita,1,Global estimate,,,296,24,138160,91,Depth upper,9,m,,,2,group_opinion,,,,,
117774,1,10,61,Acropora exquisita,1,Global estimate,,,296,24,138161,92,Depth lower,9,m,,,20,group_opinion,,,,,
117776,1,10,62,Acropora fastigata,1,Global estimate,,,296,24,138163,92,Depth lower,9,m,,,20,group_opinion,,,,,
117775,1,10,62,Acropora fastigata,1,Global estimate,,,296,24,138162,91,Depth upper,9,m,,,2,group_opinion,,,,,
117777,1,10,64,Acropora filiformis,1,Global estimate,,,296,24,138164,91,Depth upper,9,m,,,8,group_opinion,,,,,
117778,1,10,64,Acropora filiformis,1,Global estimate,,,296,24,138165,92,Depth lower,9,m,,,20,group_opinion,,,,,
117120,1,10,65,Acropora florida,413,Big Broadhurt Reef,-18.902,147.734,20,,137507,92,Depth lower,9,m,,,16,raw_value,,,,,
115774,1,10,65,Acropora florida,1,Global estimate,,,11,,136161,91,Depth upper,9,m,,,5,group_opinion,,,,,
